player_id,season,player_name,team,position,position_group,race,race_source,confidence,notes
00-0024217,2013,Reggie Bush,DET,RB,RB,Other/Unknown,Not classified,Low,
00-0030288,2013,Rex Burkhead,CIN,RB,RB,Other/Unknown,Not classified,Low,
00-0028345,2013,Robert Hughes,IND,RB,RB,Other/Unknown,Not classified,Low,
00-0029273,2013,Robert Turbin,SEA,RB,RB,Other/Unknown,Not classified,Low,
00-0023437,2013,Ronnie Brown,SD,RB,RB,Other/Unknown,Not classified,Low,
00-0029683,2013,Ronnie Hillman,DEN,RB,RB,Other/Unknown,Not classified,Low,
00-0029791,2013,Ronnie Wingo,BUF,RB,RB,Other/Unknown,Not classified,Low,
00-0028043,2013,Roy Helu,WAS,RB,RB,Other/Unknown,Not classified,Low,
00-0027864,2013,Ryan Mathews,SD,RB,RB,Other/Unknown,Not classified,Low,
00-0027976,2013,Ryan Williams,ARZ,RB,RB,Other/Unknown,Not classified,Low,
00-0027994,2013,Shane Vereen,NE,RB,RB,Other/Unknown,Not classified,Low,
00-0028202,2013,Shaun Draughn,BLT,RB,RB,Other/Unknown,Not classified,Low,
00-0026899,2013,Shonn Greene,TEN,RB,RB,Other/Unknown,Not classified,Low,
00-0026323,2013,Spencer Larsen,TB,FB,RB,Other/Unknown,Not classified,Low,
00-0030414,2013,Spencer Ware,SEA,FB,RB,Other/Unknown,Not classified,Low,
00-0028178,2013,Stanley Havili,IND,FB,RB,Other/Unknown,Not classified,Low,
00-0030282,2013,Stepfan Taylor,ARZ,RB,RB,Other/Unknown,Not classified,Low,
00-0028011,2013,Stevan Ridley,NE,RB,RB,Other/Unknown,Not classified,Low,
00-0022736,2013,Steven Jackson,ATL,RB,RB,Other/Unknown,Not classified,Low,
00-0026262,2013,Tashard Choice,IND,RB,RB,Other/Unknown,Not classified,Low,
00-0026262,2013,Tashard Choice,BUF,RB,RB,Other/Unknown,Not classified,Low,
00-0030107,2013,Theo Riddick,DET,RB,RB,Other/Unknown,Not classified,Low,
00-0030429,2013,Toben Opurum,HST,RB,RB,Other/Unknown,Not classified,Low,
00-0027888,2013,Toby Gerhart,MIN,RB,RB,Other/Unknown,Not classified,Low,
00-0030112,2013,Tommy Bohanon,NYJ,FB,RB,Other/Unknown,Not classified,Low,
00-0027093,2013,Tony Fiammetta,CHI,FB,RB,Other/Unknown,Not classified,Low,
00-0029205,2013,Travaris Cadet,NO,RB,RB,Other/Unknown,Not classified,Low,
00-0029675,2013,Trent Richardson,CLV,RB,RB,Other/Unknown,Not classified,Low,
00-0029675,2013,Trent Richardson,IND,RB,RB,Other/Unknown,Not classified,Low,
00-0027917,2013,Tyler Clutts,DAL,FB,RB,Other/Unknown,Not classified,Low,
00-0027917,2013,Tyler Clutts,MIA,FB,RB,Other/Unknown,Not classified,Low,
00-0029547,2013,Vick Ballard,IND,RB,RB,Other/Unknown,Not classified,Low,
00-0022397,2013,Vonta Leach,BLT,FB,RB,Other/Unknown,Not classified,Low,
00-0028841,2013,Will Johnson,PIT,FB,RB,Other/Unknown,Not classified,Low,
00-0026557,2013,Will Ta'ufo'ou,JAX,FB,RB,Other/Unknown,Not classified,Low,
00-0027905,2013,Will Tukuafu,SF,RB,RB,Other/Unknown,Not classified,Low,
00-0022178,2013,Willis McGahee,CLV,RB,RB,Other/Unknown,Not classified,Low,
00-0030536,2013,Zac Stacy,SL,RB,RB,Other/Unknown,Not classified,Low,
00-0029931,2013,Zach Line,MIN,FB,RB,Other/Unknown,Not classified,Low,
00-0027942,2013,A.J. Green,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029654,2013,A.J. Jenkins,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0030540,2013,Aaron Dobson,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0029896,2013,Aaron Mellette,BLT,WR,WR,Other/Unknown,Not classified,Low,
00-0030550,2013,Ace Sanders,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0028116,2013,Aldrick Robinson,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0029137,2013,Alshon Jeffery,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0026237,2013,Andre Caldwell,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0028263,2013,Andre Holmes,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0022044,2013,Andre Johnson,HST,WR,WR,Other/Unknown,Not classified,Low,
00-0027691,2013,Andre Roberts,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0027918,2013,Andrew Hawkins,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0027616,2013,Andy Tanner,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0022084,2013,Anquan Boldin,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0027793,2013,Antonio Brown,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0027692,2013,Armanti Edwards,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0027692,2013,Armanti Edwards,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0027092,2013,Austin Collie,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0028016,2013,Austin Pettis,SL,WR,WR,Other/Unknown,Not classified,Low,
00-0029564,2013,B.J. Cunningham,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0024463,2013,Ben Obomanu,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0024318,2013,Brad Smith,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0026937,2013,Brandon Gibson,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0027681,2013,Brandon LaFell,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0024334,2013,Brandon Marshall,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0015754,2013,Brandon Stokley,BLT,WR,WR,Other/Unknown,Not classified,Low,
00-0027057,2013,Brandon Tate,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0027077,2013,Brian Hartline,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0029640,2013,Brian Quick,SL,WR,WR,Other/Unknown,Not classified,Low,
00-0027012,2013,Brian Robiskie,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0028984,2013,Brian Tyms,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0030516,2013,Brice Butler,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0029336,2013,Brittan Golden,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0027595,2013,Bryan Walters,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0025389,2013,Calvin Johnson,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0028052,2013,Cecil Shorts,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0027188,2013,Chad Hall,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0030113,2013,Charles Johnson,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0029614,2013,Chris Givens,SL,WR,WR,Other/Unknown,Not classified,Low,
00-0030077,2013,Chris Harper,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0030077,2013,Chris Harper,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0028237,2013,Chris Hogan,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0028905,2013,Chris Owusu,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0026691,2013,Chris Williams,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029000,2013,Cole Beasley,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0030578,2013,Cordarrelle Patterson,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029843,2013,Cordell Roberson,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0028307,2013,D.J. Davis,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0030043,2013,Da'Rick Rogers,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0029435,2013,Damaris Johnson,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0027893,2013,Damian Williams,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0028352,2013,Dane Sanzenbacher,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0026035,2013,Danny Amendola,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0029778,2013,Darius Johnson,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0026983,2013,Darrius Heyward-Bey,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0027322,2013,David Nelson,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0027755,2013,David Reed,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0026000,2013,Davone Bess,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0030564,2013,DeAndre Hopkins,HST,WR,WR,Other/Unknown,Not classified,Low,
00-0026189,2013,DeSean Jackson,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029673,2013,DeVier Posey,HST,WR,WR,Other/Unknown,Not classified,Low,
00-0021192,2013,Deion Branch,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0027874,2013,Demaryius Thomas,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0030547,2013,Denard Robinson,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0028086,2013,Denarius Moore,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0029388,2013,Deonte Thompson,BLT,WR,WR,Other/Unknown,Not classified,Low,
00-0029108,2013,Derek Moye,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0024272,2013,Devin Hester,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029274,2013,Devon Wylie,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0027651,2013,Dexter McCluster,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0027902,2013,Dez Bryant,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0024345,2013,Domenik Hixon,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0026173,2013,Donnie Avery,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0028434,2013,Doug Baldwin,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0025410,2013,Dwayne Bowe,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0028114,2013,Dwayne Harris,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0026210,2013,Earl Bennett,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0026182,2013,Eddie Royal,SD,WR,WR,Other/Unknown,Not classified,Low,
00-0028049,2013,Edmond Gates,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0027685,2013,Emmanuel Sanders,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0027690,2013,Eric Decker,DEN,WR,WR,Other/Unknown,Not classified,Low,
00-0029098,2013,Eric Page,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0024535,2013,Eric Weems,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0027891,2013,Golden Tate,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0030370,2013,Greg Jenkins,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0024267,2013,Greg Jennings,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0027997,2013,Greg Little,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0028050,2013,Greg Salas,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0029033,2013,Griff Whalen,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0027005,2013,Hakeem Nicks,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0026224,2013,Harry Douglas,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0027709,2013,Jacoby Ford,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0025460,2013,Jacoby Jones,BLT,WR,WR,Other/Unknown,Not classified,Low,
00-0025465,2013,James Jones,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0029572,2013,Jarius Wright,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0030300,2013,Jaron Brown,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0029051,2013,Jarrett Boykin,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0024324,2013,Jason Avant,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0028543,2013,Jeff Maehl,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029552,2013,Jeremy Ebert,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0028091,2013,Jeremy Kerley,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0028249,2013,Jeremy Ross,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0028249,2013,Jeremy Ross,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0029159,2013,Jermaine Kearse,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0026186,2013,Jerome Simpson,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0028021,2013,Jerrel Jernigan,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0022811,2013,Jerricho Cotchery,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0029494,2013,Joe Anderson,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0027796,2013,Joe Webb,MIN,WR,WR,White,https://en.wikipedia.org/wiki/Joe_Webb,Low,No minority ethnicity markers detected in metadata. Provisional White classification; should be manually reviewed.
00-0027964,2013,Jon Baldwin,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0026176,2013,Jordy Nelson,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0029319,2013,Josh Bellamy,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0030474,2013,Josh Boyce,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0028930,2013,Josh Cooper,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0029664,2013,Josh Gordon,CLV,WR,WR,Other/Unknown,Not classified,Low,
00-0030135,2013,Josh Lenz,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0026314,2013,Josh Morgan,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0023176,2013,Joshua Cribbs,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0027150,2013,Julian Edelman,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0029367,2013,Julian Talley,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0027944,2013,Julio Jones,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0029311,2013,Junior Hemingway,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0029702,2013,Juron Criner,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0029707,2013,Justin Blackmon,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0030521,2013,Justin Hunter,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0030467,2013,Justin Veltung,SL,WR,WR,Other/Unknown,Not classified,Low,
00-0021570,2013,Kassim Osgood,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0030279,2013,Keenan Allen,SD,WR,WR,Other/Unknown,Not classified,Low,
00-0030000,2013,Kenbrell Thompkins,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0029708,2013,Kendall Wright,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0027006,2013,Kenny Britt,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0030085,2013,Kenny Stills,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0028606,2013,Kerry Taylor,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0028606,2013,Kerry Taylor,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0029415,2013,Keshawn Martin,HST,WR,WR,Other/Unknown,Not classified,Low,
00-0028792,2013,Kevin Cone,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0026780,2013,Kevin Ogletree,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0026780,2013,Kevin Ogletree,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0028045,2013,Kris Durham,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0027608,2013,Kyle Williams,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0027608,2013,Kyle Williams,KC,WR,WR,Other/Unknown,Not classified,Low,
00-0028288,2013,LaQuan Williams,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0029548,2013,LaVon Brazill,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0029856,2013,Lamaar Thomas,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0028974,2013,Lance Lewis,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0023310,2013,Lance Moore,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0022921,2013,Larry Fitzgerald,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0026266,2013,Lavelle Hawkins,SD,WR,WR,Other/Unknown,Not classified,Low,
00-0028017,2013,Leonard Hankerson,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0028542,2013,Lestar Jean,HST,WR,WR,Other/Unknown,Not classified,Low,
00-0027089,2013,Louis Murphy,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0022414,2013,Malcom Floyd,SD,WR,WR,Other/Unknown,Not classified,Low,
00-0027708,2013,Marcus Easley,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0026235,2013,Mario Manningham,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0030460,2013,Markus Wheaton,PIT,WR,WR,Other/Unknown,Not classified,Low,
00-0030400,2013,Marlon Brown,BLT,WR,WR,Other/Unknown,Not classified,Low,
00-0027356,2013,Marlon Moore,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0027356,2013,Marlon Moore,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0024466,2013,Marques Colston,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0030047,2013,Marquess Wilson,CHI,WR,WR,Other/Unknown,Not classified,Low,
00-0030068,2013,Marquise Goodwin,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0029293,2013,Marvin Jones,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029424,2013,Marvin McNutt,CAR,WR,WR,Other/Unknown,Not classified,Low,
00-0026293,2013,Matt Slater,NE,WR,WR,Other/Unknown,Not classified,Low,
00-0028293,2013,Michael Campbell,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0026986,2013,Michael Crabtree,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0029638,2013,Michael Floyd,ARZ,WR,WR,Other/Unknown,Not classified,Low,
00-0028362,2013,Michael Preston,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0023968,2013,Micheal Spurlock,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0023968,2013,Micheal Spurlock,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0029155,2013,Mike Brown,JAX,WR,WR,Other/Unknown,Not classified,Low,
00-0026901,2013,Mike Wallace,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0027702,2013,Mike Williams,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0023921,2013,Miles Austin,DAL,WR,WR,Other/Unknown,Not classified,Low,
00-0029632,2013,Mohamed Sanu,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0030274,2013,Myles White,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0021999,2013,Nate Burleson,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0023367,2013,Nate Washington,TEN,WR,WR,Other/Unknown,Not classified,Low,
00-0029667,2013,Nick Toon,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0029848,2013,Nick Williams,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0029227,2013,Patrick Edwards,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0026998,2013,Percy Harvin,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0026345,2013,Pierre Garcon,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0030450,2013,Quinton Patton,SF,WR,WR,Other/Unknown,Not classified,Low,
00-0028002,2013,Randall Cobb,GB,WR,WR,Other/Unknown,Not classified,Low,
00-0020498,2013,Reggie Wayne,IND,WR,WR,Other/Unknown,Not classified,Low,
00-0028442,2013,Ricardo Lockette,SEA,WR,WR,Other/Unknown,Not classified,Low,
00-0027758,2013,Riley Cooper,PHI,WR,WR,Other/Unknown,Not classified,Low,
00-0029580,2013,Rishard Matthews,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0025414,2013,Robert Meachem,NO,WR,WR,Other/Unknown,Not classified,Low,
00-0030431,2013,Robert Woods,BUF,WR,WR,Other/Unknown,Not classified,Low,
00-0029129,2013,Rod Streater,OAK,WR,WR,Other/Unknown,Not classified,Low,
00-0023462,2013,Roddy White,ATL,WR,WR,Other/Unknown,Not classified,Low,
00-0029934,2013,Rodney Smith,MIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029262,2013,Rueben Randle,NYG,WR,WR,Other/Unknown,Not classified,Low,
00-0030147,2013,Russell Shepard,TB,WR,WR,Other/Unknown,Not classified,Low,
00-0029209,2013,Ryan Broyles,DET,WR,WR,Other/Unknown,Not classified,Low,
00-0030175,2013,Ryan Spadola,MIA,WR,WR,Other/Unknown,Not classified,Low,
00-0030175,2013,Ryan Spadola,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0028105,2013,Ryan Whalen,CIN,WR,WR,Other/Unknown,Not classified,Low,
00-0029006,2013,Saalim Hakim,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0020494,2013,Santana Moss,WAS,WR,WR,Other/Unknown,Not classified,Low,
00-0024240,2013,Santonio Holmes,NYJ,WR,WR,Other/Unknown,Not classified,Low,
00-0027581,2013,Seyi Ajirotutu,SD,WR,WR,Other/Unknown,Not classified,Low,
